timestamp,open,high,low,close,volume,_,_,_,_,_,_
1737003600000,1.05930000,1.05940000,1.05060000,1.0518,3720616.00000000,1737007199999,3924025.84090000,10542,2077589.10000000,2191489.19637000,0
1737007200000,1.05180000,1.06050000,1.04890000,1.0592,5194650.40000000,1737010799999,5479770.64382000,14596,2682951.60000000,2832393.16262000,0
1737010800000,1.05930000,1.06580000,1.05630000,1.0565,6527308.30000000,1737014399999,6923233.71434000,17401,3555308.90000000,3772012.60577000,0
1737014400000,1.05650000,1.06020000,1.02750000,1.0346,17422704.50000000,1737017999999,18145442.57000000,44165,6849383.60000000,7131542.03484000,0
1737018000000,1.03470000,1.04480000,1.02730000,1.0447,11465680.90000000,1737021599999,11861649.49036000,32997,6071416.20000000,6283619.09280000,0
1737021600000,1.04480000,1.04810000,1.03850000,1.0448,6424024.70000000,1737025199999,6704885.94684000,16642,3249721.80000000,3391955.05945000,0
1737025200000,1.04490000,1.06700000,1.03830000,1.0666,18615260.10000000,1737028799999,19621181.84891000,54156,10413794.80000000,10978186.34752000,0
1737028800000,1.06660000,1.10970000,1.05720000,1.1063,36072483.40000000,1737032399999,39409613.89609000,100786,20501147.10000000,22403625.64139000,0
1737032400000,1.10620000,1.11500000,1.07840000,1.0889,35648388.60000000,1737035999999,38977914.99130000,158432,16840587.20000000,18419214.09498000,0
1737036000000,1.08890000,1.10420000,1.05490000,1.0668,37042291.10000000,1737039599999,39851710.81645000,265219,16486536.30000000,17741861.30682000,0
1737039600000,1.06680000,1.10530000,1.06590000,1.1023,25412844.20000000,1737043199999,27589328.22923000,228849,13171612.30000000,14304388.55060000,0
1737043200000,1.10230000,1.14500000,1.10180000,1.1239,46204020.80000000,1737046799999,52211554.50554000,133322,24663183.80000000,27851208.67682000,0
1737046800000,1.12380000,1.14340000,1.11620000,1.1282,18030920.00000000,1737050399999,20395611.99484000,60239,9023922.60000000,10208173.24187000,0
1737050400000,1.12830000,1.13190000,1.11920000,1.1242,12433520.70000000,1737053999999,14000344.44527000,37383,6025494.10000000,6785065.39228000,0
1737054000000,1.12420000,1.13890000,1.12180000,1.1365,9264069.20000000,1737057599999,10502141.74447000,28019,4636792.10000000,5256004.14738000,0
1737057600000,1.13640000,1.13960000,1.12200000,1.125,10179715.80000000,1737061199999,11501869.91112000,32742,4416858.30000000,4990965.12239000,0
1737061200000,1.12500000,1.12660000,1.11350000,1.1213,8937865.00000000,1737064799999,10009430.78652000,28752,3533220.80000000,3958368.18772000,0
1737064800000,1.12130000,1.12290000,1.08260000,1.0917,15248104.30000000,1737068399999,16737229.59886000,44662,5992429.10000000,6572903.11260000,0
1737068400000,1.09170000,1.09530000,1.08050000,1.0892,7165144.20000000,1737071999999,7802047.86099000,27546,3596228.70000000,3917008.41338000,0
1737072000000,1.08930000,1.10220000,1.08540000,1.1003,9724011.70000000,1737075599999,10638355.59526000,56920,6131028.10000000,6709563.06541000,0
1737075600000,1.10020000,1.11410000,1.09160000,1.1073,16178604.20000000,1737079199999,17853517.07963000,94907,9285849.90000000,10251003.76146000,0
1737079200000,1.10730000,1.12720000,1.10340000,1.1109,14445451.00000000,1737082799999,16116034.18608000,111724,7954335.40000000,8872656.16994000,0
1737082800000,1.11090000,1.11930000,1.10640000,1.1173,6448343.60000000,1737086399999,7179990.41445000,58453,3511829.10000000,3910706.97224000,0
1737086400000,1.11720000,1.13000000,1.10800000,1.1278,6949392.90000000,1737089999999,7780060.67144000,43158,3791351.50000000,4247714.67430000,0
1737090000000,1.12790000,1.13460000,1.12480000,1.1305,9225876.30000000,1737093599999,10427108.93408000,23263,4187874.60000000,4733387.98139000,0
1737093600000,1.13050000,1.13480000,1.12170000,1.1278,7968637.00000000,1737097199999,8989094.01459000,20897,3732754.60000000,4212976.21506000,0
1737097200000,1.12780000,1.12780000,1.11250000,1.1153,7277899.90000000,1737100799999,8157477.49559000,23763,3318959.40000000,3720824.28808000,0
1737100800000,1.11520000,1.12520000,1.10710000,1.1235,12682383.40000000,1737104399999,14153538.24459000,38673,6947201.00000000,7756762.02764000,0
1737104400000,1.12360000,1.12700000,1.10980000,1.1147,9088983.80000000,1737107999999,10149921.76966000,30235,4381537.10000000,4894001.45164000,0
1737108000000,1.11470000,1.12910000,1.11350000,1.124,12079644.80000000,1737111599999,13549525.36838000,30661,7121187.40000000,7990220.11175000,0
1737111600000,1.12400000,1.13340000,1.11970000,1.1247,8556794.10000000,1737115199999,9646425.38982000,23299,4511210.60000000,5083419.10783000,0
1737115200000,1.12470000,1.12750000,1.10850000,1.1117,11315337.00000000,1737118799999,12641936.21394000,34791,5581303.50000000,6233924.36815000,0
1737118800000,1.11160000,1.11940000,1.09720000,1.1054,10538241.70000000,1737122399999,11677117.66540000,42189,4123455.00000000,4572361.62930000,0
1737122400000,1.10550000,1.11950000,1.10420000,1.1174,10358905.60000000,1737125999999,11525869.73242000,47031,5132250.10000000,5711626.26397000,0
1737126000000,1.11760000,1.12960000,1.10350000,1.1104,15331839.30000000,1737129599999,17123982.18046000,53970,7500228.50000000,8374266.95290000,0
1737129600000,1.11040000,1.13470000,1.10690000,1.1313,12014878.40000000,1737133199999,13490051.15413000,42905,6622959.30000000,7435769.85114000,0
1737133200000,1.13120000,1.14980000,1.11230000,1.1136,21636212.40000000,1737136799999,24532603.51505000,70554,10247189.10000000,11639232.13703000,0
1737136800000,1.11360000,1.12980000,1.11230000,1.1186,8246404.10000000,1737140399999,9246864.59574000,28949,4165585.10000000,4670716.40326000,0
1737140400000,1.11860000,1.14050000,1.11850000,1.1378,7943956.20000000,1737143999999,9010708.58920000,29573,4056065.80000000,4600558.82358000,0
1737144000000,1.13780000,1.16200000,1.13460000,1.1565,27041845.70000000,1737147599999,31175618.25880000,80072,14899686.90000000,17180968.58593000,0
1737147600000,1.15640000,1.16620000,1.14320000,1.1477,15607088.40000000,1737151199999,18037988.08646000,52449,7538168.50000000,8718153.26341000,0
1737151200000,1.14760000,1.15290000,1.13600000,1.1367,6979601.30000000,1737154799999,7998144.40590000,19272,3389859.90000000,3883875.97393000,0
1737154800000,1.13670000,1.14090000,1.12520000,1.133,8890581.60000000,1737158399999,10076421.90857000,25935,3989215.50000000,4521130.34320000,0
1737158400000,1.13310000,1.14660000,1.13310000,1.1378,7416561.50000000,1737161999999,8456186.00425000,27781,3799083.20000000,4331476.68045000,0
1737162000000,1.13780000,1.13790000,1.11950000,1.1258,8422987.50000000,1737165599999,9490838.09680000,27669,2829611.40000000,3188195.82759000,0
1737165600000,1.12580000,1.13070000,1.12000000,1.1227,4138088.10000000,1737169199999,4660801.61932000,17114,1991082.70000000,2243578.93933000,0
1737169200000,1.12270000,1.12680000,1.09670000,1.1056,17161998.60000000,1737172799999,19024805.55461000,57032,6818660.00000000,7560775.53880000,0
1737172800000,1.10550000,1.11100000,1.08500000,1.096,15900298.10000000,1737176399999,17422110.74513000,63105,6965713.40000000,7634133.40791000,0
1737176400000,1.09610000,1.10290000,1.05800000,1.0601,31978022.40000000,1737179999999,34414316.15553000,89947,14319198.00000000,15424527.28518000,0
1737180000000,1.06000000,1.08230000,1.05950000,1.0771,12529607.70000000,1737183599999,13472380.52920000,52343,6512252.90000000,7003238.67839000,0
1737183600000,1.07700000,1.07850000,1.06280000,1.0646,9882071.70000000,1737187199999,10581384.06487000,28929,4073581.60000000,4363837.87786000,0
1737187200000,1.06470000,1.07500000,1.04820000,1.0725,18815940.70000000,1737190799999,19945539.25597000,60955,10097817.10000000,10714265.66942000,0
1737190800000,1.07260000,1.07400000,1.06150000,1.0702,7477899.50000000,1737194399999,7995993.74191000,26189,3155464.50000000,3374457.96591000,0
1737194400000,1.07030000,1.07330000,1.05010000,1.0591,13076891.40000000,1737197999999,13849922.88942000,41091,6281136.90000000,6650234.44285000,0
1737198000000,1.05900000,1.07430000,1.05450000,1.071,8205784.90000000,1737201599999,8754163.52490000,27068,4594873.80000000,4901912.48404000,0
1737201600000,1.07100000,1.07280000,1.06190000,1.066,6518432.00000000,1737205199999,6956691.09792000,18032,3572870.80000000,3815586.36035000,0
1737205200000,1.06590000,1.09500000,1.06090000,1.095,13075673.00000000,1737208799999,14107529.61061000,33761,7473930.10000000,8068086.27454000,0
1737208800000,1.09500000,1.09520000,1.07000000,1.0719,11246995.90000000,1737212399999,12160966.59486000,30401,5534273.90000000,5990443.88437000,0
1737212400000,1.07200000,1.08550000,1.06170000,1.0714,10170674.00000000,1737215999999,10928192.82392000,33360,5249619.60000000,5647585.66916000,0
1737216000000,1.07140000,1.07660000,1.05400000,1.0544,16839094.40000000,1737219599999,17910179.08645000,57559,7349604.70000000,7820168.98366000,0
1737219600000,1.05450000,1.06720000,1.05120000,1.0554,7516739.50000000,1737223199999,7973225.58651000,30627,3518116.00000000,3733782.82953000,0
1737223200000,1.05530000,1.06650000,1.05060000,1.058,6602017.20000000,1737226799999,6994507.74108000,25675,3229368.40000000,3422424.81580000,0
1737226800000,1.05790000,1.07640000,1.05780000,1.0729,7086935.00000000,1737230399999,7583385.02578000,23340,4062190.00000000,4348129.69987000,0
1737230400000,1.07300000,1.07430000,1.05660000,1.0622,5020539.80000000,1737233999999,5341717.29533000,18876,2145161.50000000,2282342.11906000,0
1737234000000,1.06220000,1.07200000,1.06160000,1.0665,3403743.00000000,1737237599999,3634313.01801000,14755,1681008.50000000,1794912.95010000,0
1737237600000,1.06650000,1.07970000,1.06510000,1.0739,2916131.50000000,1737241199999,3133793.17128000,11863,1453244.20000000,1562257.41803000,0
1737241200000,1.07390000,1.10570000,1.07070000,1.1045,11378853.50000000,1737244799999,12390621.34049000,37379,6556620.90000000,7139998.13869000,0
1737244800000,1.10440000,1.13500000,1.09650000,1.1208,21238934.70000000,1737248399999,23778085.64658000,75160,11141819.30000000,12467229.53658000,0
1737248400000,1.12080000,1.15200000,1.11780000,1.1372,33686358.30000000,1737251999999,38463736.05567000,83267,18688622.40000000,21340027.83598000,0
1737252000000,1.13720000,1.14090000,1.11510000,1.116,25381039.70000000,1737255599999,28681641.60694000,54121,7681565.80000000,8686712.94090000,0
1737255600000,1.11600000,1.12040000,1.08440000,1.0886,31816166.10000000,1737259199999,34927722.59236000,76229,10227982.50000000,11215363.06591000,0
1737259200000,1.08860000,1.09400000,1.07120000,1.0728,14933959.50000000,1737262799999,16122026.60745000,51685,6575321.50000000,7097225.96035000,0
1737262800000,1.07280000,1.07960000,1.06700000,1.0795,9213996.70000000,1737266399999,9882289.51994000,30759,4804206.60000000,5152335.85878000,0
1737266400000,1.07950000,1.08670000,1.06610000,1.0676,17778081.20000000,1737269999999,19125563.31739000,39475,8250964.10000000,8871079.40996000,0
1737270000000,1.06760000,1.07250000,1.05940000,1.0669,9163955.00000000,1737273599999,9769449.23571000,28300,4258377.00000000,4541819.37328000,0
1737273600000,1.06690000,1.06700000,1.03710000,1.0397,18260116.10000000,1737277199999,19157457.95954000,55784,7238039.10000000,7592800.67381000,0
1737277200000,1.03980000,1.04790000,1.00610000,1.0443,56514915.30000000,1737280799999,58124551.56146000,151046,24607078.20000000,25347193.94024000,0
1737280800000,1.04440000,1.04970000,1.02810000,1.0405,16201646.30000000,1737284399999,16841435.07276000,53385,6905345.00000000,7180625.93615000,0
1737284400000,1.04050000,1.04240000,1.01570000,1.0198,19020442.50000000,1737287999999,19506795.70433000,51915,7439585.50000000,7634550.30729000,0
1737288000000,1.01990000,1.04780000,1.01870000,1.0452,15663661.70000000,1737291599999,16247255.54328000,46365,7719119.70000000,8005321.31021000,0
1737291600000,1.04520000,1.05960000,1.03890000,1.0595,13728832.40000000,1737295199999,14395347.64062000,35044,7195617.40000000,7547376.33025000,0
1737295200000,1.05950000,1.08560000,1.05420000,1.0839,26878452.30000000,1737298799999,28705725.40164000,74057,14113870.90000000,15076295.63508000,0
1737298800000,1.08380000,1.09120000,1.06740000,1.074,15493826.70000000,1737302399999,16673694.43959000,42493,6995150.90000000,7535649.94483000,0
1737302400000,1.07400000,1.08050000,1.06660000,1.0713,8010137.70000000,1737305999999,8596479.57489000,23297,3911877.60000000,4199709.42312000,0
1737306000000,1.07140000,1.08690000,1.06750000,1.0864,7811833.40000000,1737309599999,8411813.92072000,29669,4306811.90000000,4641656.90966000,0
1737309600000,1.08640000,1.08850000,1.07880000,1.0865,10832170.30000000,1737313199999,11730942.83201000,25001,4377214.80000000,4741663.86367000,0
1737313200000,1.08640000,1.08800000,1.07220000,1.0809,7062581.60000000,1737316799999,7642004.04448000,29225,3811418.40000000,4126086.00362000,0
1737316800000,1.08100000,1.08940000,1.06210000,1.066,13655069.00000000,1737320399999,14651406.30723000,52913,4829260.00000000,5188382.93025000,0
1737320400000,1.06600000,1.06820000,1.01590000,1.0163,50995126.60000000,1737323999999,52723123.03257000,209144,24055105.60000000,24828571.02438000,0
1737324000000,1.01620000,1.03840000,0.97320000,1.0153,56945803.00000000,1737327599999,57782514.60464000,230541,29845652.20000000,30321291.88672000,0
1737327600000,1.01530000,1.01540000,0.96360000,0.993,60533487.50000000,1737331199999,59719686.86888000,302066,26980115.20000000,26625339.56912000,0
1737331200000,0.99300000,0.99460000,0.95940000,0.9621,59054572.60000000,1737334799999,57810995.87625000,223275,26553366.80000000,26001077.78807000,0
1737334800000,0.96210000,0.99190000,0.96210000,0.9822,24036629.80000000,1737338399999,23511260.26196000,97659,11348185.70000000,11101368.84433000,0
1737338400000,0.98220000,1.01200000,0.98050000,0.9957,19476691.30000000,1737341999999,19450216.77458000,59364,10051848.60000000,10040379.99273000,0
1737342000000,0.99570000,1.00990000,0.98930000,1.0072,8018810.10000000,1737345599999,8024147.73520000,32132,3817786.40000000,3821779.03208000,0
1737345600000,1.00710000,1.01540000,0.99340000,1.0046,7086562.70000000,1737349199999,7104725.60670000,25772,3486883.00000000,3498009.85970000,0
1737349200000,1.00470000,1.02050000,1.00130000,1.0094,9192217.50000000,1737352799999,9290974.22635000,29981,4512748.60000000,4560416.51319000,0
1737352800000,1.00950000,1.07500000,1.00920000,1.0605,26318002.50000000,1737356399999,27599487.84356000,81145,13611310.10000000,14265296.57724000,0
1737356400000,1.06020000,1.08970000,1.05830000,1.0777,47415396.40000000,1737359999999,50997507.66747000,143815,24837313.30000000,26721652.34062000,0
1737360000000,1.07770000,1.10140000,1.07730000,1.0965,20226287.90000000,1737363599999,22090022.64669000,52272,11373193.10000000,12425133.57946000,0
1737363600000,1.09650000,1.09770000,1.06590000,1.0678,16388973.10000000,1737367199999,17716736.87970000,47273,7006197.50000000,7579602.46482000,0
1737367200000,1.06780000,1.08500000,1.06770000,1.0774,10844483.10000000,1737370799999,11680276.39830000,33702,5390760.50000000,5807490.15842000,0
1737370800000,1.07730000,1.08420000,1.06800000,1.0825,8168254.20000000,1737374399999,8784287.18110000,30334,4446088.40000000,4780809.14159000,0
1737374400000,1.08250000,1.08710000,1.03650000,1.053,27797736.40000000,1737377999999,29271506.66923000,85713,13045446.90000000,13730950.09704000,0
1737378000000,1.05310000,1.06590000,1.04990000,1.0658,12455338.20000000,1737381599999,13184123.92481000,43271,6705671.00000000,7097457.06625000,0
1737381600000,1.06570000,1.07570000,1.06240000,1.0726,10666173.90000000,1737385199999,11413299.85909000,35677,5450480.30000000,5832528.07045000,0
1737385200000,1.07250000,1.07420000,1.04320000,1.0473,17341682.40000000,1737388799999,18364096.48173000,61314,7475257.10000000,7918201.33245000,0
1737388800000,1.04730000,1.06120000,1.02610000,1.0593,14883949.40000000,1737392399999,15546942.60612000,64235,7956136.20000000,8318513.12270000,0
1737392400000,1.05930000,1.06060000,0.97000000,1.0075,66568968.50000000,1737395999999,67452702.34768000,234811,30655569.30000000,31071974.75552000,0
1737396000000,1.00740000,1.04460000,1.00630000,1.0394,20446601.00000000,1737399599999,21026545.42586000,67525,11392722.30000000,11713572.77778000,0
1737399600000,1.03940000,1.04120000,1.02880000,1.0336,7967412.70000000,1737403199999,8240895.04348000,31090,3639390.80000000,3764986.03522000,0
1737403200000,1.03370000,1.03410000,1.02250000,1.0271,5530064.50000000,1737406799999,5689801.70542000,22781,2657682.90000000,2734139.40681000,0
1737406800000,1.02700000,1.03220000,1.00570000,1.0079,7707674.70000000,1737410399999,7870197.71264000,27768,3403881.00000000,3478713.91291000,0
1737410400000,1.00790000,1.02490000,0.99630000,1.0217,8987444.80000000,1737413999999,9075526.55137000,37650,4718984.60000000,4767998.72099000,0
1737414000000,1.02170000,1.02280000,1.00290000,1.0094,7718040.70000000,1737417599999,7821836.13505000,45878,3516007.40000000,3562781.36169000,0
1737417600000,1.00950000,1.01400000,0.99190000,0.9931,12119493.30000000,1737421199999,12174299.06429000,75990,5582289.60000000,5610185.68557000,0
1737421200000,0.99320000,1.00700000,0.98530000,0.9936,13897973.10000000,1737424799999,13836179.49695000,94478,7131369.60000000,7102985.84846000,0
1737424800000,0.99360000,1.00250000,0.98080000,0.9963,12540644.40000000,1737428399999,12442383.81334000,71402,6463427.40000000,6412877.29340000,0
1737428400000,0.99620000,1.00140000,0.98830000,0.9949,6387371.30000000,1737431999999,6359368.29340000,39719,3339841.20000000,3325350.12411000,0
1737432000000,0.99500000,0.99500000,0.97460000,0.9944,10973769.10000000,1737435599999,10799176.93527000,49042,6053025.40000000,5958053.28758000,0
1737435600000,0.99440000,0.99610000,0.97060000,0.9747,13042660.40000000,1737439199999,12829533.40609000,47685,6830217.00000000,6717178.38677000,0
1737439200000,0.97480000,0.98250000,0.96580000,0.975,13390484.80000000,1737442799999,13050345.04652000,45191,7562695.60000000,7376360.11792000,0
1737442800000,0.97500000,0.98270000,0.96900000,0.9765,17184100.60000000,1737446399999,16783265.25027000,41299,11250077.50000000,10988499.32132000,0
1737446400000,0.97640000,0.97840000,0.95080000,0.9585,41118157.70000000,1737449999999,39590246.03234000,79035,18767467.00000000,18082714.67251000,0
1737450000000,0.95850000,0.97410000,0.95560000,0.9707,22978633.10000000,1737453599999,22155754.06336000,60040,10343887.90000000,9964619.33100000,0
1737453600000,0.97060000,0.99150000,0.96400000,0.9903,14735766.00000000,1737457199999,14445260.56343000,57056,7352186.80000000,7211064.33152000,0
1737457200000,0.99030000,1.00250000,0.98630000,1.0002,17236386.40000000,1737460799999,17135345.59661000,71642,8847647.70000000,8797756.24604000,0
1737460800000,1.00030000,1.00990000,0.99550000,1.0,12646371.00000000,1737464399999,12680890.89485000,43870,5949710.60000000,5968262.39821000,0
1737464400000,1.00000000,1.00240000,0.98990000,0.995,9354812.90000000,1737467999999,9323598.57795000,35502,4073485.60000000,4059507.29952000,0
1737468000000,0.99500000,1.00630000,0.98110000,0.9849,13884019.90000000,1737471599999,13774752.98640000,63914,6629766.20000000,6584524.49287000,0
1737471600000,0.98490000,0.99430000,0.97780000,0.9939,11790152.00000000,1737475199999,11649773.30375000,60289,6190264.70000000,6117268.78832000,0
1737475200000,0.99380000,1.01800000,0.99130000,0.9999,13525602.40000000,1737478799999,13617487.22206000,65935,7259311.00000000,7309914.51896000,0
1737478800000,0.99990000,1.02020000,0.99870000,1.0178,7270342.60000000,1737482399999,7335627.71013000,30337,4466370.50000000,4506440.34977000,0
1737482400000,1.01780000,1.02880000,1.01250000,1.0252,8950387.20000000,1737485999999,9136653.78726000,37714,5048058.40000000,5153981.94323000,0
1737486000000,1.02520000,1.02580000,1.00550000,1.0147,8561457.30000000,1737489599999,8678726.50996000,32108,4034781.30000000,4088310.17991000,0
1737489600000,1.01470000,1.01600000,1.00070000,1.0087,5267756.40000000,1737493199999,5309249.58660000,26039,2716692.40000000,2737779.53489000,0
1737493200000,1.00880000,1.01080000,1.00020000,1.0083,4392259.60000000,1737496799999,4419032.37146000,22553,2177294.90000000,2191266.59381000,0
1737496800000,1.00830000,1.01740000,1.00530000,1.007,5364298.00000000,1737500399999,5417579.28587000,18698,2670012.90000000,2697138.72350000,0
1737500400000,1.00700000,1.00750000,0.99730000,1.0058,6724950.70000000,1737503999999,6737624.64878000,35270,2990229.50000000,2997037.21484000,0
1737504000000,1.00590000,1.01980000,1.00070000,1.018,5094882.90000000,1737507599999,5143056.07968000,32042,2965601.10000000,2995363.01767000,0
1737507600000,1.01790000,1.01880000,1.00200000,1.0029,6501967.40000000,1737511199999,6577235.64207000,26607,3946509.80000000,3994827.63550000,0
1737511200000,1.00280000,1.00910000,0.99870000,1.0064,3564060.20000000,1737514799999,3577155.23856000,19228,1768653.40000000,1775104.86670000,0
1737514800000,1.00640000,1.00890000,1.00070000,1.0028,2795788.90000000,1737518399999,2808443.32209000,14371,1286625.60000000,1291761.92850000,0
1737518400000,1.00280000,1.00690000,0.99420000,0.9998,5010517.40000000,1737521999999,5005152.84882000,17247,1934777.00000000,1935002.80204000,0
1737522000000,0.99990000,1.00380000,0.99730000,0.9976,3239786.60000000,1737525599999,3241655.49109000,12934,1739052.10000000,1740408.71375000,0
1737525600000,0.99760000,1.00140000,0.99350000,1.0,4036970.10000000,1737529199999,4026216.89998000,17739,2328171.10000000,2321916.69033000,0
1737529200000,1.00000000,1.00000000,0.98700000,0.9904,8713922.80000000,1737532799999,8658537.97796000,28189,3977693.90000000,3954194.97415000,0
1737532800000,0.99030000,0.99420000,0.97830000,0.9935,7139804.60000000,1737536399999,7040488.01747000,33092,3371460.00000000,3326295.02324000,0
1737536400000,0.99350000,0.99760000,0.98960000,0.9956,3522109.00000000,1737539999999,3499905.92006000,17094,1580521.80000000,1571016.35022000,0
1737540000000,0.99560000,1.00420000,0.98980000,1.0042,5174925.00000000,1737543599999,5159424.82611000,23957,2564787.50000000,2558049.79044000,0
1737543600000,1.00420000,1.01560000,1.00130000,1.0143,10784857.20000000,1737547199999,10887980.66881000,35379,5423332.90000000,5473566.87557000,0
1737547200000,1.01440000,1.01990000,1.00860000,1.0088,8530135.50000000,1737550799999,8648141.19134000,36991,4003292.40000000,4060409.33685000,0
1737550800000,1.00880000,1.00880000,0.98830000,0.9929,9895676.70000000,1737554399999,9871122.31378000,45297,4400228.20000000,4385934.84066000,0
1737554400000,0.99290000,1.00000000,0.98340000,0.9924,11600407.20000000,1737557999999,11479722.06004000,51096,4866287.80000000,4818283.14658000,0
1737558000000,0.99240000,1.00000000,0.98660000,0.9907,10120415.90000000,1737561599999,10046931.57725000,46112,5137799.30000000,5101189.62193000,0
1737561600000,0.99080000,0.99790000,0.98370000,0.9966,9031732.60000000,1737565199999,8946854.28110000,38871,3702752.80000000,3669723.91666000,0
1737565200000,0.99670000,1.00370000,0.99510000,1.0004,4593721.50000000,1737568799999,4596526.40432000,20031,2585844.00000000,2587720.39811000,0
1737568800000,1.00040000,1.00290000,0.97810000,0.981,5205824.10000000,1737572399999,5148867.33549000,24000,1771410.70000000,1754266.27759000,0
1737572400000,0.98100000,1.00320000,0.98080000,0.9959,6674906.00000000,1737575999999,6638488.05472000,34974,3384255.80000000,3363585.14258000,0
1737576000000,0.99600000,1.00540000,0.99460000,0.9953,5395529.50000000,1737579599999,5394760.50368000,28623,2694176.30000000,2694046.47434000,0
1737579600000,0.99530000,0.99670000,0.98640000,0.9897,3697897.40000000,1737583199999,3664075.64438000,19760,1895851.80000000,1878202.98582000,0
1737583200000,0.98960000,0.99550000,0.98090000,0.9818,3149289.00000000,1737586799999,3112148.23669000,15417,1510340.10000000,1492257.59210000,0
1737586800000,0.98180000,0.98500000,0.97590000,0.9827,4411192.30000000,1737590399999,4327351.64317000,26775,2183142.90000000,2142111.84075000,0
1737590400000,0.98270000,0.98690000,0.97770000,0.9799,7714263.90000000,1737593999999,7577190.61131000,31270,3754556.00000000,3689289.82481000,0
1737594000000,0.97980000,0.98360000,0.96840000,0.9697,6522124.70000000,1737597599999,6353178.54413000,28504,2760892.90000000,2690418.39181000,0
1737597600000,0.96970000,0.97210000,0.96090000,0.971,4851876.80000000,1737601199999,4687480.67544000,30301,2289817.20000000,2212465.09938000,0
1737601200000,0.97100000,0.98870000,0.96910000,0.9742,6999765.50000000,1737604799999,6850680.63950000,26993,3604412.90000000,3526226.53111000,0
1737604800000,0.97420000,0.97490000,0.96010000,0.9639,7563477.10000000,1737608399999,7305118.80288000,29809,3013631.20000000,2913949.31730000,0
1737608400000,0.96380000,0.97270000,0.96360000,0.9702,3410536.60000000,1737611999999,3304341.10694000,17264,1999799.00000000,1937620.28906000,0
1737612000000,0.97010000,0.97550000,0.96480000,0.9673,3127321.60000000,1737615599999,3033985.88848000,16519,1531206.50000000,1485566.24375000,0
1737615600000,0.96730000,0.97330000,0.96160000,0.9719,4663223.90000000,1737619199999,4511761.07370000,21431,1988101.30000000,1922928.44607000,0
1737619200000,0.97180000,0.97370000,0.96140000,0.9627,3609118.10000000,1737622799999,3493084.75634000,20012,1491634.70000000,1444231.62918000,0
1737622800000,0.96270000,0.96610000,0.95410000,0.9576,7340544.10000000,1737626399999,7049676.60270000,28462,3245161.70000000,3117137.48851000,0
1737626400000,0.95760000,0.96200000,0.95220000,0.9564,6736107.20000000,1737629999999,6444256.29516000,27060,2701948.00000000,2584685.73536000,0
1737630000000,0.95650000,0.96700000,0.95120000,0.9665,5621829.30000000,1737633599999,5393114.99806000,24203,2728331.80000000,2619000.82531000,0
1737633600000,0.96660000,0.96740000,0.95420000,0.9573,4436825.70000000,1737637199999,4259487.36562000,25050,1909758.20000000,1833591.13930000,0
1737637200000,0.95730000,0.97820000,0.95340000,0.9734,7763117.80000000,1737640799999,7512114.17357000,32556,4508779.50000000,4365216.77741000,0
1737640800000,0.97330000,0.99900000,0.96590000,0.9937,16102938.60000000,1737644399999,15875018.90558000,69425,8471752.90000000,8354279.06810000,0
1737644400000,0.99380000,1.00160000,0.97690000,0.9949,21603724.50000000,1737647999999,21386287.62164000,103719,10640498.90000000,10534993.78706000,0
1737648000000,0.99490000,1.01180000,0.99120000,0.9914,13875671.30000000,1737651599999,13908659.46339000,61681,6722294.60000000,6739742.19792000,0
1737651600000,0.99140000,0.99500000,0.98050000,0.9907,6754444.70000000,1737655199999,6664930.96622000,35305,3168312.40000000,3127544.43875000,0
1737655200000,0.99080000,0.99340000,0.97630000,0.9768,4695515.30000000,1737658799999,4615595.16180000,22273,2322248.40000000,2283719.29627000,0
1737658800000,0.97690000,0.97790000,0.96460000,0.9693,5516499.60000000,1737662399999,5357359.08420000,32390,2362636.90000000,2293985.27679000,0
1737662400000,0.96920000,1.00360000,0.96730000,0.9811,26152795.10000000,1737665999999,25826154.62827000,120426,12780893.40000000,12618197.03033000,0
1737666000000,0.98120000,0.98400000,0.96220000,0.9687,7575582.70000000,1737669599999,7359028.71059000,43397,3624857.00000000,3521340.92424000,0
1737669600000,0.96870000,0.99200000,0.96670000,0.989,5663376.30000000,1737673199999,5561317.52212000,24536,2818089.20000000,2766733.81783000,0
1737673200000,0.98890000,0.99450000,0.98370000,0.9867,4268674.10000000,1737676799999,4223570.85722000,22462,1910352.50000000,1890438.95508000,0
1737676800000,0.98670000,0.99020000,0.96870000,0.9695,3900131.30000000,1737680399999,3816808.62489000,21556,1897728.70000000,1855701.22453000,0
1737680400000,0.96950000,0.97860000,0.96600000,0.9687,3672827.80000000,1737683999999,3574339.76517000,22083,2019849.20000000,1965957.71927000,0
1737684000000,0.96880000,0.97350000,0.96360000,0.9673,3059698.80000000,1737687599999,2961082.21966000,22844,1672472.20000000,1618389.25921000,0
1737687600000,0.96740000,0.98830000,0.96650000,0.9836,9999294.00000000,1737691199999,9802634.05619000,50631,5219398.10000000,5119469.48724000,0
1737691200000,0.98370000,0.99870000,0.97630000,0.9965,8836732.70000000,1737694799999,8707041.85217000,43318,4223464.10000000,4163948.02956000,0
1737694800000,0.99640000,1.00770000,0.99500000,1.0074,7659719.40000000,1737698399999,7672112.46673000,34645,4371649.30000000,4377116.84690000,0
1737698400000,1.00750000,1.01000000,0.99510000,0.9988,6337863.40000000,1737701999999,6350205.62796000,27045,2652278.60000000,2658922.94846000,0
